CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance
11737,355,Megan,Martin,19-Sep-69,M,F,"$60,000.00",3,Bachelors,Professional,1,0,2-5 Miles
11738,59,Elijah,Alexander,07-May-95,M,M,"$60,000.00",3,Bachelors,Professional,1,0,2-5 Miles
11739,65,Aaron,King,05-Apr-95,M,M,"$70,000.00",0,Graduate Degree,Professional,1,1,0-1 Miles
11740,68,Jan,Hall,15-Sep-70,M,F,"$70,000.00",5,Graduate Degree,Professional,0,3,10+ Miles
11741,307,Tamara,Chander,17-Jul-65,M,F,"$80,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11742,355,Edward,Lewis,15-Mar-85,S,M,"$60,000.00",2,Bachelors,Professional,0,1,0-1 Miles
11743,372,Chase,Kelly,13-Nov-63,M,M,"$60,000.00",0,Bachelors,Professional,1,1,0-1 Miles
11744,372,Stephanie,Campbell,17-Apr-95,M,F,"$60,000.00",0,Bachelors,Professional,1,1,2-5 Miles
11745,644,Allison,Gonzalez,16-Feb-91,M,F,"$60,000.00",0,Bachelors,Professional,1,1,0-1 Miles
11746,642,Seth,Brooks,01-May-74,S,M,"$60,000.00",0,Bachelors,Professional,1,1,2-5 Miles
11747,614,Destiny,Davis,24-Nov-94,M,F,"$70,000.00",4,Graduate Degree,Professional,1,1,2-5 Miles
11748,69,Blake,Hill,25-Jul-87,M,M,"$70,000.00",4,Graduate Degree,Professional,1,1,0-1 Miles
11749,2,Eduardo,Jackson,01-Feb-71,M,M,"$80,000.00",4,Graduate Degree,Management,0,1,0-1 Miles
11750,10,Latoya,She,29-Sep-77,M,F,"$60,000.00",2,Bachelors,Professional,1,1,0-1 Miles
11751,36,Victoria,Gonzales,31-Jul-99,M,F,"$80,000.00",4,Graduate Degree,Management,1,1,0-1 Miles
11752,4,Lauren,Bryant,25-Jan-97,M,F,"$80,000.00",4,Graduate Degree,Management,1,1,0-1 Miles
11753,2,Felicia,Ortega,06-Aug-90,M,F,"$80,000.00",4,Graduate Degree,Management,1,1,0-1 Miles
11754,7,Janet,Ortega,09-Apr-71,M,F,"$90,000.00",0,Bachelors,Professional,1,0,0-1 Miles
11755,25,Willie,Pal,14-Feb-72,M,M,"$60,000.00",2,Bachelors,Professional,1,1,2-5 Miles
11756,17,Linda,Ortega,19-Jul-69,S,F,"$60,000.00",2,Bachelors,Professional,0,1,0-1 Miles
11757,33,Vincent,Cai,22-Sep-63,M,M,"$70,000.00",5,Bachelors,Professional,1,3,10+ Miles
11758,3,Colin,Yuan,16-May-66,M,M,"$70,000.00",5,Bachelors,Professional,1,3,10+ Miles
11759,28,Dawn,Nath,04-May-88,M,F,"$110,000.00",0,Graduate Degree,Management,0,1,0-1 Miles
11760,29,Melody,Moreno,01-Sep-70,M,F,"$70,000.00",5,Bachelors,Professional,1,4,10+ Miles
11761,31,Edgar,Mehta,25-Jul-65,S,M,"$70,000.00",5,Bachelors,Professional,1,4,10+ Miles
11762,19,Randall,Gomez,01-Aug-89,M,M,"$70,000.00",5,Bachelors,Professional,1,4,10+ Miles
11763,16,Ross,Fernandez,16-Oct-91,M,M,"$80,000.00",5,Graduate Degree,Management,1,2,0-1 Miles
11764,10,Jessie,Ramos,17-May-70,S,F,"$80,000.00",5,Graduate Degree,Management,1,3,0-1 Miles
11765,11,Marc,Torres,19-Jul-72,M,M,"$80,000.00",5,Bachelors,Professional,1,3,0-1 Miles
11766,38,Candace,Raman,29-Jul-75,S,F,"$90,000.00",0,Bachelors,Professional,0,0,2-5 Miles
11767,24,Meagan,Madan,22-May-91,S,F,"$90,000.00",0,Bachelors,Professional,0,0,2-5 Miles
11768,30,Clayton,Nara,02-Feb-67,M,M,"$90,000.00",0,Bachelors,Professional,1,0,1-2 Miles
11769,55,Haley,Hernandez,12-Jan-67,S,F,"$50,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
11770,607,Peter,Nara,25-Dec-99,S,M,"$50,000.00",0,Graduate Degree,Skilled Manual,0,0,1-2 Miles
11771,627,Isaac,Rivera,11-May-88,S,M,"$50,000.00",0,Graduate Degree,Skilled Manual,0,0,1-2 Miles
11772,642,Cameron,Moore,28-Apr-84,M,M,"$50,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
11773,316,Gavin,Diaz,17-Dec-83,S,M,"$50,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
11774,343,Emma,Sanchez,12-Nov-61,M,F,"$50,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
11775,352,Sierra,Roberts,23-Dec-66,S,F,"$50,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
11776,368,Seth,Mitchell,03-Oct-69,M,M,"$50,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
11777,302,Miranda,Long,30-Apr-61,S,F,"$40,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
11778,638,Haley,Henderson,12-Nov-88,S,F,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
11779,553,Sarah,Jackson,31-Aug-89,S,F,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
11780,614,Jessica,Alexander,01-Dec-97,S,F,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
11781,314,Carlos,Gray,31-Jan-85,M,M,"$60,000.00",1,Graduate Degree,Skilled Manual,1,0,0-1 Miles
11782,301,Barbara,Jai,05-Jun-72,M,F,"$60,000.00",1,Graduate Degree,Skilled Manual,1,0,0-1 Miles
11783,359,Sara,Mitchell,27-Sep-86,M,F,"$60,000.00",1,Graduate Degree,Skilled Manual,1,0,0-1 Miles
11784,53,Jose,Turner,26-Dec-90,M,M,"$40,000.00",1,Graduate Degree,Skilled Manual,1,0,0-1 Miles
11785,607,Theodore,Diaz,08-Nov-95,M,M,"$40,000.00",1,Bachelors,Skilled Manual,1,0,0-1 Miles
11786,634,Ian,Murphy,09-Jun-91,S,M,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,2-5 Miles
11787,301,Jerry,Nath,12-Aug-85,M,M,"$60,000.00",0,Graduate Degree,Skilled Manual,1,0,2-5 Miles
11788,338,Destiny,James,20-Feb-64,S,F,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11789,343,Bailey,Phillips,16-Oct-73,M,F,"$50,000.00",1,Bachelors,Skilled Manual,1,0,2-5 Miles
11790,307,Timothy,Gonzalez,26-Jan-85,M,M,"$50,000.00",1,Bachelors,Skilled Manual,1,0,2-5 Miles
11791,641,Chase,Morgan,02-May-83,M,M,"$60,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11792,310,Alexia,Perry,23-Jan-67,M,F,"$40,000.00",1,Bachelors,Skilled Manual,1,1,0-1 Miles
11793,301,Xavier,Rogers,24-May-80,M,M,"$40,000.00",1,Bachelors,Skilled Manual,1,1,2-5 Miles
11794,334,Lauren,Ross,13-Dec-72,S,F,"$40,000.00",2,Bachelors,Skilled Manual,1,0,2-5 Miles
11795,315,Nicole,Thomas,04-May-99,S,F,"$40,000.00",2,Bachelors,Skilled Manual,1,0,2-5 Miles
11796,315,Isabel,Jenkins,25-Jan-86,S,F,"$40,000.00",2,Bachelors,Skilled Manual,0,0,0-1 Miles
11797,348,Devin,Coleman,17-Apr-94,S,M,"$40,000.00",2,Bachelors,Skilled Manual,1,0,2-5 Miles
11798,611,Brendan,Chande,12-Apr-79,M,M,"$40,000.00",2,Bachelors,Skilled Manual,1,0,2-5 Miles
11799,612,Jessie,Wang,03-Nov-80,M,M,"$40,000.00",2,Bachelors,Skilled Manual,1,0,0-1 Miles
11800,536,Jennifer,Baker,29-Dec-74,M,F,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11801,536,Aaron,Sharma,21-Feb-73,M,M,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11802,59,Madison,Taylor,01-Oct-85,M,F,"$60,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11803,631,Jan,Hernandez,03-Apr-85,S,F,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11804,634,Haley,Turner,20-Feb-67,M,F,"$60,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11805,300,Richard,Green,31-Jan-79,M,M,"$70,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11806,302,Jennifer,Stewart,25-Nov-75,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11807,343,Lucas,Baker,03-Jan-73,M,M,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11808,54,James,Parker,16-Aug-99,M,M,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11809,300,Juan,Gray,28-Jul-75,M,M,"$60,000.00",2,Bachelors,Skilled Manual,1,0,0-1 Miles
11810,611,Antonio,Washington,15-Apr-91,S,M,"$40,000.00",0,Bachelors,Professional,0,1,2-5 Miles
11811,310,Abigail,Brooks,04-Dec-92,S,F,"$40,000.00",0,Bachelors,Professional,1,1,2-5 Miles
11812,644,Andrew,Rodriguez,27-Oct-97,M,M,"$40,000.00",0,Bachelors,Professional,0,1,0-1 Miles
11813,552,Mary,Patterson,17-Sep-62,M,F,"$40,000.00",0,Bachelors,Professional,0,1,0-1 Miles
11814,542,Dalton,Morgan,28-Apr-81,M,M,"$60,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11815,642,Hannah,Patterson,04-Apr-73,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11816,300,Joe,Torres,14-Oct-88,M,M,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11817,310,Morgan,Miller,24-Oct-80,S,F,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11818,312,Daniel,Garcia,28-Jun-82,M,M,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11819,616,Jose,Lal,02-Mar-60,M,M,"$70,000.00",2,Bachelors,Skilled Manual,1,1,0-1 Miles
11820,69,Katelyn,Lopez,03-Aug-88,M,F,"$60,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11821,300,Austin,Johnson,22-May-72,M,M,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11822,336,Rohinton,Wadia,30-Sep-66,M,F,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11823,53,Morgan,Turner,01-Sep-72,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11824,55,Jill,Martin,25-Jan-97,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11825,298,Aimee,She,14-Mar-90,S,F,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11826,300,Jessie,Alonso,13-Feb-98,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11827,55,Sara,Baker,11-Jul-98,M,F,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
11828,545,Katherine,Martinez,28-Dec-83,M,F,"$70,000.00",5,Graduate Degree,Professional,1,2,0-1 Miles
11829,637,Sophia,Campbell,02-Mar-71,M,F,"$70,000.00",5,Graduate Degree,Professional,1,2,0-1 Miles
11830,336,Taylor,Garcia,17-Sep-99,M,F,"$80,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11831,358,Christian,Ross,12-Sep-67,M,M,"$80,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11832,644,Zoe,Murphy,18-Mar-76,S,F,"$40,000.00",0,Bachelors,Professional,0,1,2-5 Miles
11833,59,Oscar,Price,17-Nov-69,M,M,"$80,000.00",3,Bachelors,Skilled Manual,1,1,2-5 Miles
11834,339,Fernando,Flores,19-Nov-91,S,M,"$80,000.00",3,Bachelors,Skilled Manual,0,1,0-1 Miles
11835,53,Elijah,Russell,31-Jan-96,S,M,"$80,000.00",3,Bachelors,Skilled Manual,1,2,2-5 Miles
11836,616,Garrett,Travers,17-Jul-68,M,M,"$80,000.00",3,Bachelors,Skilled Manual,1,2,0-1 Miles
11837,360,Haley,Alexander,31-May-84,S,F,"$80,000.00",3,Bachelors,Skilled Manual,1,2,2-5 Miles
11838,536,Justin,Rodriguez,29-Oct-72,S,M,"$80,000.00",3,Bachelors,Skilled Manual,0,2,0-1 Miles
11839,369,Tyler,Brown,27-Jul-62,S,M,"$60,000.00",0,Graduate Degree,Professional,1,1,2-5 Miles
11840,336,Julian,Patterson,19-Jun-85,M,M,"$60,000.00",0,Graduate Degree,Professional,1,1,2-5 Miles
11841,52,Sean,Nelson,26-Feb-88,M,M,"$40,000.00",0,Bachelors,Professional,0,1,0-1 Miles
11842,631,Justin,Wilson,27-Feb-91,S,M,"$50,000.00",4,Bachelors,Skilled Manual,1,3,10+ Miles
11843,536,Christy,Nara,03-Sep-61,S,F,"$50,000.00",4,Bachelors,Skilled Manual,0,3,10+ Miles
11844,307,Michele,Alvarez,15-Mar-93,S,F,"$50,000.00",4,Bachelors,Skilled Manual,1,3,10+ Miles
11845,63,Natalie,Jones,14-May-64,S,F,"$30,000.00",0,High School,Skilled Manual,0,2,0-1 Miles
11846,337,Savannah,Reed,23-Oct-82,S,F,"$50,000.00",2,Bachelors,Skilled Manual,1,2,2-5 Miles
11847,547,Cassidy,Diaz,10-Jun-83,S,F,"$50,000.00",2,Bachelors,Skilled Manual,0,2,0-1 Miles
11848,648,Joshua,Lewis,26-Jun-85,M,M,"$50,000.00",2,Bachelors,Skilled Manual,1,2,2-5 Miles
11849,331,Faith,Reed,21-Aug-87,S,F,"$50,000.00",2,Bachelors,Skilled Manual,1,2,2-5 Miles
11850,347,Brooke,Ramirez,26-Mar-94,S,F,"$50,000.00",2,Bachelors,Skilled Manual,1,2,2-5 Miles
11851,311,Jada,Mitchell,04-Jan-68,S,F,"$60,000.00",2,Bachelors,Professional,1,2,2-5 Miles
11852,334,Kyle,Russell,22-Dec-89,S,M,"$60,000.00",2,Bachelors,Professional,0,2,0-1 Miles
11853,311,Grace,Jones,04-Apr-75,S,F,"$60,000.00",0,Bachelors,Professional,1,1,2-5 Miles
11854,383,Jason,Mitchell,01-Nov-86,S,M,"$60,000.00",2,Graduate Degree,Professional,0,0,0-1 Miles
11855,302,Christian,Walker,09-Jun-75,M,M,"$60,000.00",2,Bachelors,Professional,1,4,2-5 Miles
11856,539,Seth,Hernandez,25-Aug-67,M,M,"$60,000.00",2,Graduate Degree,Professional,1,0,0-1 Miles
11857,614,Isabella,Young,02-Feb-68,S,F,"$60,000.00",2,Graduate Degree,Professional,0,0,0-1 Miles
11858,361,Jordan,Coleman,01-Jan-93,M,M,"$40,000.00",2,High School,Skilled Manual,1,2,2-5 Miles
11859,631,Blake,Garcia,15-Aug-77,M,M,"$70,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
11860,343,Nicole,Walker,15-Jan-75,M,F,"$70,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
11861,71,Katherine,Carter,24-Aug-85,M,F,"$70,000.00",0,Partial College,Skilled Manual,1,1,0-1 Miles
11862,616,Olivia,Peterson,05-Apr-66,S,F,"$40,000.00",2,High School,Skilled Manual,1,2,2-5 Miles
11863,638,Jessica,Wood,26-Nov-98,M,F,"$60,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
11864,642,Elizabeth,Thompson,30-May-76,M,F,"$60,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
11865,343,Chloe,Rivera,19-Sep-79,M,F,"$60,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
11866,325,Lucas,Scott,31-Mar-99,M,M,"$60,000.00",0,Partial College,Skilled Manual,0,1,0-1 Miles
11867,343,Nathaniel,James,13-Mar-80,M,M,"$40,000.00",2,High School,Skilled Manual,1,2,2-5 Miles
11868,68,Jessica,Peterson,27-May-72,S,F,"$70,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
11869,71,Kaitlyn,Adams,16-Jul-62,S,F,"$70,000.00",0,Partial College,Skilled Manual,0,1,0-1 Miles
11870,612,Jillian,Garcia,27-Feb-92,S,F,"$70,000.00",0,Partial College,Skilled Manual,0,1,0-1 Miles
11871,626,Dalton,Bennett,16-Jan-61,S,M,"$70,000.00",0,Partial College,Skilled Manual,0,1,2-5 Miles
11872,325,Faith,Patterson,03-Jun-71,S,F,"$60,000.00",0,Graduate Degree,Professional,0,1,0-1 Miles
11873,372,Ryan,Zhang,12-Feb-91,M,M,"$60,000.00",0,Graduate Degree,Professional,0,1,0-1 Miles
11874,385,Adrian,Bell,26-Apr-63,S,M,"$60,000.00",0,Bachelors,Professional,0,1,2-5 Miles
11875,51,Jonathan,Brown,02-Nov-88,M,M,"$60,000.00",0,Partial College,Skilled Manual,0,1,0-1 Miles
11876,348,Madison,White,26-Jan-98,M,F,"$60,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
11877,345,Alexis,Diaz,27-Mar-73,M,F,"$60,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
11878,607,Christine,Nara,21-Jun-71,M,F,"$60,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
11879,536,Edgar,Sai,18-May-94,M,M,"$60,000.00",0,Partial College,Skilled Manual,1,1,2-5 Miles
11880,548,Melissa,Sanchez,28-Jun-73,M,F,"$60,000.00",0,Partial College,Skilled Manual,1,1,0-1 Miles
11881,326,Richard,Mitchell,15-Nov-72,M,M,"$60,000.00",3,Bachelors,Professional,1,0,2-5 Miles
11882,637,Patrick,Stewart,31-May-93,M,M,"$60,000.00",3,Bachelors,Professional,1,0,0-1 Miles
11883,612,Hannah,Anderson,21-Jul-62,M,F,"$70,000.00",5,Graduate Degree,Professional,1,3,10+ Miles
11884,607,Latoya,Shen,06-Nov-60,M,F,"$80,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11885,302,Kurt,Sharma,13-Dec-70,M,M,"$80,000.00",0,Graduate Degree,Professional,1,0,0-1 Miles
11886,369,Katelyn,Parker,22-Mar-93,M,F,"$60,000.00",2,Bachelors,Professional,1,1,0-1 Miles
11887,312,Joseph,White,20-May-95,M,M,"$60,000.00",0,Bachelors,Professional,1,1,2-5 Miles
11888,49,Aaron,Ross,11-Mar-88,M,M,"$60,000.00",0,Bachelors,Professional,1,1,0-1 Miles
11889,633,Blake,Patterson,01-Mar-77,S,M,"$60,000.00",0,Bachelors,Professional,1,1,2-5 Miles
11890,299,Whitney,Lopez,15-Nov-93,M,F,"$70,000.00",4,Graduate Degree,Professional,1,1,0-1 Miles
11891,300,Jamie,Liang,07-Mar-84,M,F,"$70,000.00",4,Graduate Degree,Professional,1,2,0-1 Miles
11892,14,Julio,Ortega,12-Nov-83,M,M,"$90,000.00",0,Graduate Degree,Management,1,0,0-1 Miles
11893,18,Orlando,Carlson,15-Oct-87,M,M,"$90,000.00",0,Graduate Degree,Management,1,0,0-1 Miles
11894,25,Ann,Gonzalez,15-Nov-97,M,F,"$100,000.00",0,Graduate Degree,Management,1,0,2-5 Miles
11895,23,Dustin,Chander,03-Jun-78,M,M,"$100,000.00",0,Graduate Degree,Management,1,0,0-1 Miles
11896,16,Frank,Carlson,29-Mar-87,M,M,"$100,000.00",0,Graduate Degree,Management,1,0,2-5 Miles
11897,38,Orlando,Ashe,03-Mar-69,S,M,"$60,000.00",2,Bachelors,Professional,0,1,0-1 Miles
11898,20,Angela,Henderson,07-Oct-83,M,F,"$80,000.00",4,Graduate Degree,Management,1,1,0-1 Miles
11899,36,Brenda,Perez,02-Jul-62,S,F,"$80,000.00",4,Graduate Degree,Management,1,1,0-1 Miles
11900,10,Byron,Carlson,30-Aug-81,S,M,"$90,000.00",0,Bachelors,Professional,1,0,0-1 Miles
11901,3,Stacy,Alvarez,11-Oct-65,S,F,"$60,000.00",2,Bachelors,Professional,0,1,0-1 Miles
11902,7,Drew,Pal,31-Jul-76,M,M,"$70,000.00",5,Bachelors,Professional,1,3,10+ Miles
11903,21,Kate,Raji,27-Aug-75,S,F,"$110,000.00",0,Graduate Degree,Management,1,0,0-1 Miles
11904,34,Kaylee,Cook,14-Jan-95,S,F,"$110,000.00",0,Graduate Degree,Management,1,1,2-5 Miles
11905,31,Isaiah,Ramirez,16-Sep-78,S,M,"$110,000.00",0,Graduate Degree,Management,1,1,2-5 Miles
11906,20,Gabriella,Sanders,14-Jul-83,M,F,"$80,000.00",5,Graduate Degree,Management,1,3,0-1 Miles
11907,19,Sarah,Garcia,04-Jun-75,S,F,"$80,000.00",5,Graduate Degree,Management,1,3,0-1 Miles
11908,38,Rafael,Tang,04-Jan-70,S,M,"$80,000.00",5,Graduate Degree,Management,1,3,0-1 Miles
11909,26,Nichole,She,18-Aug-84,M,F,"$80,000.00",5,Graduate Degree,Management,0,3,0-1 Miles
11910,4,Jaclyn,Zheng,05-Aug-93,M,F,"$80,000.00",5,Graduate Degree,Management,1,3,0-1 Miles
11911,34,Rachael,Kapoor,28-Feb-63,M,F,"$80,000.00",5,Graduate Degree,Management,1,3,0-1 Miles
11912,27,Rachael,Sai,09-Sep-73,S,F,"$60,000.00",3,Bachelors,Professional,1,1,5-10 Miles
11913,37,Rebecca,Robinson,20-Jun-62,M,F,"$60,000.00",3,Bachelors,Professional,1,1,5-10 Miles
11914,13,Meagan,Rana,07-Apr-97,S,F,"$70,000.00",0,Bachelors,Professional,0,1,0-1 Miles
11915,13,Philip,Carlson,14-Jun-95,S,M,"$70,000.00",0,Bachelors,Professional,1,1,5-10 Miles
11916,40,Joe,Rana,17-Aug-71,S,M,"$70,000.00",0,Bachelors,Professional,0,1,5-10 Miles
11917,3,Roy,Sanz,02-May-87,S,M,"$70,000.00",0,Bachelors,Professional,1,1,5-10 Miles
11918,2,Kaylee,Hill,26-Oct-96,M,F,"$60,000.00",3,Bachelors,Professional,1,2,5-10 Miles
11919,26,Warren,Andersen,31-Mar-81,M,M,"$60,000.00",4,Bachelors,Professional,1,2,5-10 Miles
11920,20,Adrienne,Gomez,22-Jun-95,S,F,"$60,000.00",4,Bachelors,Professional,1,3,10+ Miles
11921,33,Gilbert,Zhu,19-Feb-86,M,M,"$60,000.00",4,Bachelors,Professional,1,3,10+ Miles
11922,69,James,Davis,25-Feb-71,S,M,"$90,000.00",4,Partial College,Skilled Manual,0,2,0-1 Miles
11923,343,Sarah,Bryant,25-Jan-63,M,F,"$60,000.00",0,Partial College,Skilled Manual,0,1,1-2 Miles
11924,347,Ian,Long,04-Mar-71,S,M,"$60,000.00",0,Partial College,Skilled Manual,0,1,1-2 Miles
11925,609,Ashlee,Jai,08-Apr-71,S,F,"$40,000.00",0,Partial College,Skilled Manual,1,1,5-10 Miles
11926,546,Eduardo,Foster,15-Oct-91,S,M,"$40,000.00",0,Partial College,Skilled Manual,0,1,5-10 Miles
11927,638,Nicole,Murphy,16-May-85,S,F,"$40,000.00",0,Partial College,Skilled Manual,0,1,5-10 Miles
11928,316,Isabella,Morris,15-Nov-69,M,F,"$60,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
11929,17,Virginia,Gonzalez,09-Apr-82,S,F,"$30,000.00",0,Partial College,Clerical,1,2,5-10 Miles
11930,12,Jaclyn,Nara,30-Sep-67,M,F,"$20,000.00",0,High School,Skilled Manual,0,2,1-2 Miles
11931,352,Marcus,Adams,10-Jan-82,S,M,"$70,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
11932,369,Elizabeth,Coleman,12-Aug-78,M,F,"$70,000.00",0,Partial College,Skilled Manual,0,2,0-1 Miles
11933,609,Mathew,Rubio,01-Dec-73,S,M,"$40,000.00",0,Partial High School,Clerical,0,2,1-2 Miles
11934,612,Justin,Shan,05-Jan-97,S,M,"$40,000.00",0,Partial High School,Clerical,1,2,5-10 Miles
11935,543,Jessica,Taylor,03-Apr-68,S,F,"$30,000.00",0,Partial College,Skilled Manual,1,1,5-10 Miles
11936,634,Hunter,Clark,23-Nov-92,M,M,"$30,000.00",0,Partial College,Skilled Manual,1,1,5-10 Miles
11937,548,Devin,Perez,19-Aug-94,M,M,"$30,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
11938,314,Seth,Alexander,05-Oct-86,M,M,"$60,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
11939,329,Kevin,Washington,20-Apr-70,S,M,"$60,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
11940,385,Tyler,Miller,15-Feb-71,M,M,"$100,000.00",0,Bachelors,Management,1,3,0-1 Miles
11941,553,Adam,Roberts,01-Nov-81,S,M,"$60,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
11942,10,George,Gonzalez,07-Jul-88,M,M,"$20,000.00",1,Partial High School,Clerical,1,2,5-10 Miles
11943,40,Dawn,Huang,25-May-79,M,F,"$20,000.00",1,Partial High School,Clerical,1,2,5-10 Miles
11944,15,Rachael,Rodriguez,13-Jan-88,S,F,"$30,000.00",0,Partial College,Clerical,0,2,1-2 Miles
11945,311,Dennis,Huang,12-Feb-63,M,M,"$20,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
11946,18,Brandy,Saunders,03-May-86,S,F,"$30,000.00",0,High School,Skilled Manual,1,2,5-10 Miles
11947,14,Jenny,Zheng,07-May-79,S,F,"$30,000.00",0,High School,Skilled Manual,0,2,1-2 Miles
11948,17,Tasha,Xu,08-Jun-86,M,F,"$30,000.00",0,High School,Skilled Manual,1,2,5-10 Miles
11949,374,Julia,Brooks,08-May-92,S,F,"$70,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
11950,312,Jordan,Carter,12-Mar-77,M,F,"$70,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
11951,35,Lacey,Huang,12-Jan-81,M,F,"$40,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
11952,34,Dorothy,Robinson,20-Aug-91,S,M,"$80,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
11953,545,Courtney,Wright,07-May-86,S,F,"$40,000.00",0,High School,Skilled Manual,0,2,1-2 Miles
11954,325,Joseph,Garcia,02-Aug-82,M,M,"$60,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
11955,325,Gabriel,Green,21-Apr-97,S,M,"$60,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
11956,300,Alexandria,Sandberg,10-Jan-86,S,F,"$40,000.00",0,High School,Skilled Manual,1,2,5-10 Miles
11957,634,Courtney,Hernandez,28-Feb-99,S,F,"$60,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
11958,611,Dylan,Lal,06-Oct-77,S,M,"$70,000.00",0,Partial College,Professional,1,2,5-10 Miles
11959,335,Elizabeth,Davis,12-Dec-83,S,F,"$70,000.00",0,Partial College,Professional,0,2,0-1 Miles
11960,634,Ana,Griffin,21-Nov-78,S,F,"$70,000.00",0,Partial College,Professional,0,2,0-1 Miles
11961,299,Anne,Alvarez,16-Nov-76,S,F,"$70,000.00",0,Partial College,Professional,1,2,5-10 Miles
11962,298,Alexandra,Roberts,16-Apr-88,S,F,"$60,000.00",0,Partial College,Professional,0,2,1-2 Miles
11963,2,Antonio,Patterson,22-Apr-62,M,M,"$80,000.00",0,High School,Skilled Manual,0,2,1-2 Miles
11964,22,Sharon,Salavaria,28-Nov-80,S,M,"$70,000.00",0,High School,Skilled Manual,0,2,1-2 Miles
11965,8,Katie,She,12-Apr-83,S,F,"$70,000.00",0,High School,Skilled Manual,1,2,5-10 Miles
11966,32,Rafael,Black,24-Mar-62,S,M,"$70,000.00",0,High School,Skilled Manual,1,2,5-10 Miles
11967,25,Latasha,Munoz,24-Jun-80,S,F,"$80,000.00",0,High School,Professional,1,2,5-10 Miles
